,Unnamed: 0,name,stars,cuisine,retrieve-date,name2,json,name_google_0,place_id_0,formatted_address_0,business_status_0,lat_0,lng_0,name_google_1,place_id_1,formatted_address_1,business_status_1,lat_1,lng_1,url_0,url_1
2032,2032,2033. Chadani Indian Cuisine,5.0 of 5 bubbles,Indian,2021-08-09 19:22:52.426955-04:00,Chadani Indian Cuisine,"[{'business_status': 'OPERATIONAL', 'formatted_address': '3466 Dundas St W, York, ON M6S 2S1, Canada', 'geometry': {'location': {'lat': 43.6659363, 'lng': -79.48743759999999}, 'viewport': {'northeast': {'lat': 43.66733447989272, 'lng': -79.48609287010729}, 'southwest': {'lat': 43.66463482010727, 'lng': -79.48879252989272}}}, 'name': 'Chadani Indian Cuisine', 'place_id': 'ChIJDQkeNF43K4gR64El5BLGWAk', 'rating': 4.3}]",Chadani Indian Cuisine,ChIJDQkeNF43K4gR64El5BLGWAk,"3466 Dundas St W, York, ON M6S 2S1, Canada",OPERATIONAL,43.6659363,-79.48743759999999,,,,,,,"https://www.google.com/maps/search/?api=1&query=Chadani Indian Cuisine,43.6659363%2C-79.48743759999999&query_place_id=ChIJDQkeNF43K4gR64El5BLGWAk",
2033,2033,2034. Szechuan Express,3.5 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:52.426955-04:00,Szechuan Express,"[{'business_status': 'OPERATIONAL', 'formatted_address': '260 Yonge St, Toronto, ON M5B 2H1, Canada', 'geometry': {'location': {'lat': 43.6554637, 'lng': -79.3809581}, 'viewport': {'northeast': {'lat': 43.65702902989272, 'lng': -79.37952977010727}, 'southwest': {'lat': 43.65432937010728, 'lng': -79.3822294298927}}}, 'name': 'Szechuan Express', 'place_id': 'ChIJ23ozOss0K4gRSypk85H4Ws0', 'rating': 2.6}]",Szechuan Express,ChIJ23ozOss0K4gRSypk85H4Ws0,"260 Yonge St, Toronto, ON M5B 2H1, Canada",OPERATIONAL,43.6554637,-79.3809581,,,,,,,"https://www.google.com/maps/search/?api=1&query=Szechuan Express,43.6554637%2C-79.3809581&query_place_id=ChIJ23ozOss0K4gRSypk85H4Ws0",
2034,2034,2035. Doo Roo AE Korean Restaurant,4.5 of 5 bubbles,"Asian, Korean",2021-08-09 19:22:52.426955-04:00,Doo Roo AE Korean Restaurant,"[{'business_status': 'OPERATIONAL', 'formatted_address': '659 Bloor St W, Toronto, ON M6G 1L1, Canada', 'geometry': {'location': {'lat': 43.6640126, 'lng': -79.4155622}, 'viewport': {'northeast': {'lat': 43.66544042989273, 'lng': -79.41424552010727}, 'southwest': {'lat': 43.66274077010728, 'lng': -79.41694517989272}}}, 'name': 'Doo Roo AE', 'place_id': 'ChIJqXTACo00K4gRGic2vsJjVpQ', 'rating': 4.3}]",Doo Roo AE,ChIJqXTACo00K4gRGic2vsJjVpQ,"659 Bloor St W, Toronto, ON M6G 1L1, Canada",OPERATIONAL,43.6640126,-79.4155622,,,,,,,"https://www.google.com/maps/search/?api=1&query=Doo Roo AE,43.6640126%2C-79.4155622&query_place_id=ChIJqXTACo00K4gRGic2vsJjVpQ",
2035,2035,2036. Al-Karam Sweets,5.0 of 5 bubbles,"Indian, Pakistani",2021-08-09 19:22:52.426955-04:00,Al-Karam Sweets,"[{'business_status': 'OPERATIONAL', 'formatted_address': '3001 Markham Rd, Scarborough, ON M1X 1L6, Canada', 'geometry': {'location': {'lat': 43.828579, 'lng': -79.24914799999999}, 'viewport': {'northeast': {'lat': 43.82997232989273, 'lng': -79.24805437010728}, 'southwest': {'lat': 43.82727267010728, 'lng': -79.25075402989272}}}, 'name': 'Al-Karam Sweets', 'place_id': 'ChIJeSlumdnW1IkRhARY0CRuWs8', 'rating': 4.5}]",Al-Karam Sweets,ChIJeSlumdnW1IkRhARY0CRuWs8,"3001 Markham Rd, Scarborough, ON M1X 1L6, Canada",OPERATIONAL,43.828579,-79.24914799999999,,,,,,,"https://www.google.com/maps/search/?api=1&query=Al-Karam Sweets,43.828579%2C-79.24914799999999&query_place_id=ChIJeSlumdnW1IkRhARY0CRuWs8",
2036,2036,2037. Mazeh,5.0 of 5 bubbles,"Middle Eastern, Persian",2021-08-09 19:22:52.426955-04:00,Mazeh,"[{'business_status': 'OPERATIONAL', 'formatted_address': '1033 College St, Toronto, ON M6H 1A8, Canada', 'geometry': {'location': {'lat': 43.6528512, 'lng': -79.4294212}, 'viewport': {'northeast': {'lat': 43.65425387989272, 'lng': -79.42809327010727}, 'southwest': {'lat': 43.65155422010728, 'lng': -79.43079292989272}}}, 'name': 'The Depanneur', 'place_id': 'ChIJF8BEaFc0K4gRxn5hh5qEZwI', 'rating': 4.6}, {'business_status': 'CLOSED_PERMANENTLY', 'formatted_address': '335 Yonge St, Toronto, ON M5B 2L3, Canada', 'geometry': {'location': {'lat': 43.6573638, 'lng': -79.3808445}, 'viewport': {'northeast': {'lat': 43.65866267989272, 'lng': -79.37972297010728}, 'southwest': {'lat': 43.65596302010728, 'lng': -79.38242262989272}}}, 'name': 'Mazeh', 'place_id': 'ChIJl4TlER01K4gRdgZsFhSEFJw', 'rating': 5}]",The Depanneur,ChIJF8BEaFc0K4gRxn5hh5qEZwI,"1033 College St, Toronto, ON M6H 1A8, Canada",OPERATIONAL,43.6528512,-79.4294212,Mazeh,ChIJl4TlER01K4gRdgZsFhSEFJw,"335 Yonge St, Toronto, ON M5B 2L3, Canada",CLOSED_PERMANENTLY,43.6573638,-79.3808445,"https://www.google.com/maps/search/?api=1&query=The Depanneur,43.6528512%2C-79.4294212&query_place_id=ChIJF8BEaFc0K4gRxn5hh5qEZwI","https://www.google.com/maps/search/?api=1&query=Mazeh,43.6573638%2C-79.3808445&query_place_id=ChIJl4TlER01K4gRdgZsFhSEFJw"
2038,2038,2039. Extreme Pita,4.5 of 5 bubbles,"Mediterranean, Healthy",2021-08-09 19:22:52.426955-04:00,Extreme Pita,"[{'business_status': 'OPERATIONAL', 'formatted_address': ""Hudson's Bay Centre, 2 Bloor St E, Toronto, ON M4W 3H8, Canada"", 'geometry': {'location': {'lat': 43.671097, 'lng': -79.386063}, 'viewport': {'northeast': {'lat': 43.67224937989273, 'lng': -79.383786}, 'southwest': {'lat': 43.66954972010728, 'lng': -79.3872}}}, 'name': 'Extreme Pita', 'place_id': 'ChIJwY_Eb640K4gRBWh4ax2hc9Q', 'rating': 4}]",Extreme Pita,ChIJwY_Eb640K4gRBWh4ax2hc9Q,"Hudson's Bay Centre, 2 Bloor St E, Toronto, ON M4W 3H8, Canada",OPERATIONAL,43.671097,-79.386063,,,,,,,"https://www.google.com/maps/search/?api=1&query=Extreme Pita,43.671097%2C-79.386063&query_place_id=ChIJwY_Eb640K4gRBWh4ax2hc9Q",
2039,2039,2040. The Kingston Social House,4.5 of 5 bubbles,"Bar, Cafe",2021-08-09 19:22:52.426955-04:00,The Kingston Social House,"[{'business_status': 'OPERATIONAL', 'formatted_address': '1427 Kingston Rd, Scarborough, ON M1N 1R4, Canada', 'geometry': {'location': {'lat': 43.68724419999999, 'lng': -79.2713833}, 'viewport': {'northeast': {'lat': 43.68864602989272, 'lng': -79.27010427010728}, 'southwest': {'lat': 43.68594637010728, 'lng': -79.27280392989272}}}, 'name': 'The Kingston Social House', 'place_id': 'ChIJi49NlpXO1IkRacjkAUV18j4', 'rating': 4.8}]",The Kingston Social House,ChIJi49NlpXO1IkRacjkAUV18j4,"1427 Kingston Rd, Scarborough, ON M1N 1R4, Canada",OPERATIONAL,43.68724419999999,-79.2713833,,,,,,,"https://www.google.com/maps/search/?api=1&query=The Kingston Social House,43.68724419999999%2C-79.2713833&query_place_id=ChIJi49NlpXO1IkRacjkAUV18j4",
2040,2040,2041. Halibut House,4.0 of 5 bubbles,"Canadian, Seafood",2021-08-09 19:22:59.282561-04:00,Halibut House,"[{'business_status': 'OPERATIONAL', 'formatted_address': '2151 St Clair Ave W, Toronto, ON M6N 1K5, Canada', 'geometry': {'location': {'lat': 43.6708406, 'lng': -79.47316359999999}, 'viewport': {'northeast': {'lat': 43.67217672989271, 'lng': -79.47186207010728}, 'southwest': {'lat': 43.66947707010727, 'lng': -79.47456172989273}}}, 'name': 'Halibut House Fish and Chips Inc.', 'place_id': 'ChIJaTXI36A2K4gRjtalMEKKgcw', 'rating': 4.2}]",Halibut House Fish and Chips Inc.,ChIJaTXI36A2K4gRjtalMEKKgcw,"2151 St Clair Ave W, Toronto, ON M6N 1K5, Canada",OPERATIONAL,43.6708406,-79.47316359999999,,,,,,,"https://www.google.com/maps/search/?api=1&query=Halibut House Fish and Chips Inc.,43.6708406%2C-79.47316359999999&query_place_id=ChIJaTXI36A2K4gRjtalMEKKgcw",
2041,2041,2042. Perkins Restaurant & Bakery,3.0 of 5 bubbles,"American, Canadian",2021-08-09 19:22:59.282561-04:00,Perkins Restaurant & Bakery,"[{'business_status': 'OPERATIONAL', 'formatted_address': '600 Dixon Rd, Toronto, ON M9W 1J1, Canada', 'geometry': {'location': {'lat': 43.691986, 'lng': -79.5728208}, 'viewport': {'northeast': {'lat': 43.69324847989272, 'lng': -79.57133047010728}, 'southwest': {'lat': 43.69054882010728, 'lng': -79.57403012989273}}}, 'name': 'Perkins Restaurant & Bakery', 'place_id': 'ChIJD_H5Lvc5K4gRAEAdpPVcsnY', 'rating': 3.7}, {'business_status': 'OPERATIONAL', 'formatted_address': '1097 Kingston Rd, Pickering, ON L1V 1B5, Canada', 'geometry': {'location': {'lat': 43.8290044, 'lng': -79.0976936}, 'viewport': {'northeast': {'lat': 43.83043092989271, 'lng': -79.09645077010727}, 'southwest': {'lat': 43.82773127010727, 'lng': -79.09915042989272}}}, 'name': 'Perkins Restaurant & Bakery', 'place_id': 'ChIJoS7jgsXe1IkREPJpo4LLIRs', 'rating': 4.1}]",Perkins Restaurant & Bakery,ChIJD_H5Lvc5K4gRAEAdpPVcsnY,"600 Dixon Rd, Toronto, ON M9W 1J1, Canada",OPERATIONAL,43.691986,-79.5728208,Perkins Restaurant & Bakery,ChIJoS7jgsXe1IkREPJpo4LLIRs,"1097 Kingston Rd, Pickering, ON L1V 1B5, Canada",OPERATIONAL,43.8290044,-79.0976936,"https://www.google.com/maps/search/?api=1&query=Perkins Restaurant & Bakery,43.691986%2C-79.5728208&query_place_id=ChIJD_H5Lvc5K4gRAEAdpPVcsnY","https://www.google.com/maps/search/?api=1&query=Perkins Restaurant & Bakery,43.8290044%2C-79.0976936&query_place_id=ChIJoS7jgsXe1IkREPJpo4LLIRs"
2042,2042,2043. Lasa by Lamesa,4.0 of 5 bubbles,"Philippine, Asian",2021-08-09 19:22:59.282561-04:00,Lasa by Lamesa,"[{'business_status': 'OPERATIONAL', 'formatted_address': '634 St Clair Ave W, Toronto, ON M6C 1A9, Canada', 'geometry': {'location': {'lat': 43.68228, 'lng': -79.423962}, 'viewport': {'northeast': {'lat': 43.68355867989272, 'lng': -79.42258877010727}, 'southwest': {'lat': 43.68085902010728, 'lng': -79.42528842989272}}}, 'name': 'LAMESA', 'place_id': 'ChIJOa9_wn8zK4gRr05UOhGrlto', 'rating': 4.5}]",LAMESA,ChIJOa9_wn8zK4gRr05UOhGrlto,"634 St Clair Ave W, Toronto, ON M6C 1A9, Canada",OPERATIONAL,43.68228,-79.423962,,,,,,,"https://www.google.com/maps/search/?api=1&query=LAMESA,43.68228%2C-79.423962&query_place_id=ChIJOa9_wn8zK4gRr05UOhGrlto",
2043,2043,2044. Lakeside Local Patio,4.0 of 5 bubbles,"Canadian, American",2021-08-09 19:22:59.282561-04:00,Lakeside Local Patio,"[{'business_status': 'OPERATIONAL', 'formatted_address': '25 Dockside Dr, Toronto, ON M5A 0B5, Canada', 'geometry': {'location': {'lat': 43.6435944, 'lng': -79.365985}, 'viewport': {'northeast': {'lat': 43.64494422989272, 'lng': -79.36463517010728}, 'southwest': {'lat': 43.64224457010727, 'lng': -79.36733482989273}}}, 'name': 'Against the Grain', 'place_id': 'ChIJz30N0CXL1IkR3rluavVbsaY', 'rating': 3.9}]",Against the Grain,ChIJz30N0CXL1IkR3rluavVbsaY,"25 Dockside Dr, Toronto, ON M5A 0B5, Canada",OPERATIONAL,43.6435944,-79.365985,,,,,,,"https://www.google.com/maps/search/?api=1&query=Against the Grain,43.6435944%2C-79.365985&query_place_id=ChIJz30N0CXL1IkR3rluavVbsaY",
2044,2044,2045. Pho U,4.5 of 5 bubbles,Vietnamese,2021-08-09 19:22:59.282561-04:00,Pho U,"[{'business_status': 'OPERATIONAL', 'formatted_address': '398 Parliament St, Toronto, ON M5A 0A4, Canada', 'geometry': {'location': {'lat': 43.6616605, 'lng': -79.3670818}, 'viewport': {'northeast': {'lat': 43.66301032989271, 'lng': -79.36573197010728}, 'southwest': {'lat': 43.66031067010726, 'lng': -79.36843162989271}}}, 'name': 'pho u', 'place_id': 'ChIJ_5-2cEbL1IkROclF-aM7fL0', 'rating': 4.1}]",pho u,ChIJ_5-2cEbL1IkROclF-aM7fL0,"398 Parliament St, Toronto, ON M5A 0A4, Canada",OPERATIONAL,43.6616605,-79.3670818,,,,,,,"https://www.google.com/maps/search/?api=1&query=pho u,43.6616605%2C-79.3670818&query_place_id=ChIJ_5-2cEbL1IkROclF-aM7fL0",
2045,2045,2046. Big House Pizza,4.0 of 5 bubbles,"Pizza, Canadian",2021-08-09 19:22:59.282561-04:00,Big House Pizza,"[{'business_status': 'CLOSED_PERMANENTLY', 'formatted_address': '962 Danforth Ave, Toronto, ON M4J 1L9, Canada', 'geometry': {'location': {'lat': 43.6804016, 'lng': -79.33796699999999}, 'viewport': {'northeast': {'lat': 43.68169507989272, 'lng': -79.33659427010728}, 'southwest': {'lat': 43.67899542010728, 'lng': -79.33929392989272}}}, 'name': 'Big House Pizza', 'place_id': 'ChIJAe-yAYfM1IkRRAkSvRiCgIA', 'rating': 4.3}]",Big House Pizza,ChIJAe-yAYfM1IkRRAkSvRiCgIA,"962 Danforth Ave, Toronto, ON M4J 1L9, Canada",CLOSED_PERMANENTLY,43.6804016,-79.33796699999999,,,,,,,"https://www.google.com/maps/search/?api=1&query=Big House Pizza,43.6804016%2C-79.33796699999999&query_place_id=ChIJAe-yAYfM1IkRRAkSvRiCgIA",
2046,2046,2047. Ilhas de Bruma Restaurant,3.5 of 5 bubbles,"Seafood, European",2021-08-09 19:22:59.282561-04:00,Ilhas de Bruma Restaurant,"[{'business_status': 'OPERATIONAL', 'formatted_address': '2120 Dundas St E, Mississauga, ON L4X 2X8, Canada', 'geometry': {'location': {'lat': 43.6246229, 'lng': -79.5666304}, 'viewport': {'northeast': {'lat': 43.62618367989272, 'lng': -79.56550402010728}, 'southwest': {'lat': 43.62348402010728, 'lng': -79.56820367989273}}}, 'name': 'Ilhas De Bruma', 'place_id': 'ChIJSyKa9lA0K4gRDGf2BB_zTYA', 'rating': 4.3}]",Ilhas De Bruma,ChIJSyKa9lA0K4gRDGf2BB_zTYA,"2120 Dundas St E, Mississauga, ON L4X 2X8, Canada",OPERATIONAL,43.6246229,-79.5666304,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ilhas De Bruma,43.6246229%2C-79.5666304&query_place_id=ChIJSyKa9lA0K4gRDGf2BB_zTYA",
2047,2047,2048. Crown and Dragon,3.5 of 5 bubbles,"Bar, Pub",2021-08-09 19:22:59.283559-04:00,Crown and Dragon,"[{'business_status': 'OPERATIONAL', 'formatted_address': '890 Yonge St, Toronto, ON M4W 3P4, Canada', 'geometry': {'location': {'lat': 43.6736454, 'lng': -79.3883311}, 'viewport': {'northeast': {'lat': 43.67497787989272, 'lng': -79.38689462010728}, 'southwest': {'lat': 43.67227822010727, 'lng': -79.38959427989272}}}, 'name': 'Crown & Dragon', 'place_id': 'ChIJC11mzq40K4gRwk7fYDvczok', 'rating': 4.3}]",Crown & Dragon,ChIJC11mzq40K4gRwk7fYDvczok,"890 Yonge St, Toronto, ON M4W 3P4, Canada",OPERATIONAL,43.6736454,-79.3883311,,,,,,,"https://www.google.com/maps/search/?api=1&query=Crown & Dragon,43.6736454%2C-79.3883311&query_place_id=ChIJC11mzq40K4gRwk7fYDvczok",
2048,2048,2049. Thai Room - Liberty Village,4.0 of 5 bubbles,"Asian, Thai",2021-08-09 19:22:59.283559-04:00,Thai Room - Liberty Village,"[{'business_status': 'OPERATIONAL', 'formatted_address': '934 King St W, Toronto, ON M5V 1P5, Canada', 'geometry': {'location': {'lat': 43.6422885, 'lng': -79.4113172}, 'viewport': {'northeast': {'lat': 43.64358292989272, 'lng': -79.40994592010728}, 'southwest': {'lat': 43.64088327010728, 'lng': -79.41264557989273}}}, 'name': 'Thai Room King West', 'place_id': 'ChIJRZFh6rA1K4gRHkN8nI5G0Zo', 'rating': 3.9}, {'business_status': 'CLOSED_PERMANENTLY', 'formatted_address': '171 E Liberty St #153, Toronto, ON M6K 3P6, Canada', 'geometry': {'location': {'lat': 43.638202, 'lng': -79.4170661}, 'viewport': {'northeast': {'lat': 43.63946472989272, 'lng': -79.41568432010727}, 'southwest': {'lat': 43.63676507010727, 'lng': -79.41838397989272}}}, 'name': 'Thai Room Liberty Village', 'place_id': 'ChIJgR859QM1K4gRjWPyf7FnSVQ', 'rating': 4}]",Thai Room King West,ChIJRZFh6rA1K4gRHkN8nI5G0Zo,"934 King St W, Toronto, ON M5V 1P5, Canada",OPERATIONAL,43.6422885,-79.4113172,Thai Room Liberty Village,ChIJgR859QM1K4gRjWPyf7FnSVQ,"171 E Liberty St #153, Toronto, ON M6K 3P6, Canada",CLOSED_PERMANENTLY,43.638202,-79.4170661,"https://www.google.com/maps/search/?api=1&query=Thai Room King West,43.6422885%2C-79.4113172&query_place_id=ChIJRZFh6rA1K4gRHkN8nI5G0Zo","https://www.google.com/maps/search/?api=1&query=Thai Room Liberty Village,43.638202%2C-79.4170661&query_place_id=ChIJgR859QM1K4gRjWPyf7FnSVQ"
2049,2049,2050. Hawker Bar,3.5 of 5 bubbles,"Singaporean, Bar",2021-08-09 19:22:59.283559-04:00,Hawker Bar,"[{'business_status': 'CLOSED_PERMANENTLY', 'formatted_address': '164 Ossington Ave, Toronto, ON M6J 2Z7, Canada', 'geometry': {'location': {'lat': 43.6479299, 'lng': -79.4203785}, 'viewport': {'northeast': {'lat': 43.64929652989272, 'lng': -79.41894977010729}, 'southwest': {'lat': 43.64659687010727, 'lng': -79.42164942989272}}}, 'name': 'Hawker Bar', 'place_id': 'ChIJVXEwrf40K4gRqyj8H_4rqjA', 'rating': 4}]",Hawker Bar,ChIJVXEwrf40K4gRqyj8H_4rqjA,"164 Ossington Ave, Toronto, ON M6J 2Z7, Canada",CLOSED_PERMANENTLY,43.6479299,-79.4203785,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hawker Bar,43.6479299%2C-79.4203785&query_place_id=ChIJVXEwrf40K4gRqyj8H_4rqjA",
2050,2050,2051. Paint Box,4.5 of 5 bubbles,$,2021-08-09 19:22:59.283559-04:00,Paint Box,"[{'business_status': 'OPERATIONAL', 'formatted_address': '555 Dundas St E, Toronto, ON M5A 2B7, Canada', 'geometry': {'location': {'lat': 43.6599559, 'lng': -79.36274759999999}, 'viewport': {'northeast': {'lat': 43.66139202989272, 'lng': -79.36131032010726}, 'southwest': {'lat': 43.65869237010728, 'lng': -79.36400997989271}}}, 'name': 'Paintbox Bistro', 'place_id': 'ChIJB18qMUHL1IkRs6XAax08SUg', 'rating': 4.3}]",Paintbox Bistro,ChIJB18qMUHL1IkRs6XAax08SUg,"555 Dundas St E, Toronto, ON M5A 2B7, Canada",OPERATIONAL,43.6599559,-79.36274759999999,,,,,,,"https://www.google.com/maps/search/?api=1&query=Paintbox Bistro,43.6599559%2C-79.36274759999999&query_place_id=ChIJB18qMUHL1IkRs6XAax08SUg",
2051,2051,2052. Subway Subwiches & Salads,4.0 of 5 bubbles,"American, Deli",2021-08-09 19:22:59.283559-04:00,Subway Subwiches & Salads,"[{'business_status': 'OPERATIONAL', 'formatted_address': '1910 Yonge St Unit 206, Store# 103Y, Toronto, ON M4S 3B2, Canada', 'geometry': {'location': {'lat': 43.6988225, 'lng': -79.397246}, 'viewport': {'northeast': {'lat': 43.70018837989272, 'lng': -79.39563002010728}, 'southwest': {'lat': 43.69748872010727, 'lng': -79.39832967989271}}}, 'name': 'Subway', 'place_id': 'ChIJv8wTrzgzK4gR98xwkSJqyYs', 'rating': 3.6}]",Subway,ChIJv8wTrzgzK4gR98xwkSJqyYs,"1910 Yonge St Unit 206, Store# 103Y, Toronto, ON M4S 3B2, Canada",OPERATIONAL,43.6988225,-79.397246,,,,,,,"https://www.google.com/maps/search/?api=1&query=Subway,43.6988225%2C-79.397246&query_place_id=ChIJv8wTrzgzK4gR98xwkSJqyYs",
2052,2052,2053. Pho Phuong,4.0 of 5 bubbles,"Asian, Vietnamese",2021-08-09 19:22:59.283559-04:00,Pho Phuong,"[{'business_status': 'OPERATIONAL', 'formatted_address': '1603 Dundas St W, Toronto, ON M6K 1T9, Canada', 'geometry': {'location': {'lat': 43.64975, 'lng': -79.43513999999999}, 'viewport': {'northeast': {'lat': 43.65115502989272, 'lng': -79.43380412010727}, 'southwest': {'lat': 43.64845537010728, 'lng': -79.43650377989272}}}, 'name': 'Pho Phuong Vietnamese Restaurant', 'place_id': 'ChIJO0jijFE0K4gReRgEbyhoyNM', 'rating': 4.1}, {'business_status': 'OPERATIONAL', 'formatted_address': '1153 College St, Toronto, ON M6H 1B5, Canada', 'geometry': {'location': {'lat': 43.6520999, 'lng': -79.43426389999999}, 'viewport': {'northeast': {'lat': 43.65344972989272, 'lng': -79.43291407010726}, 'southwest': {'lat': 43.65075007010728, 'lng': -79.43561372989271}}}, 'name': 'Pho Phuong Hoang', 'place_id': 'ChIJcTpKUFA0K4gRJ8VkD9H7_KU', 'rating': 3.7}]",Pho Phuong Vietnamese Restaurant,ChIJO0jijFE0K4gReRgEbyhoyNM,"1603 Dundas St W, Toronto, ON M6K 1T9, Canada",OPERATIONAL,43.64975,-79.43513999999999,Pho Phuong Hoang,ChIJcTpKUFA0K4gRJ8VkD9H7_KU,"1153 College St, Toronto, ON M6H 1B5, Canada",OPERATIONAL,43.6520999,-79.43426389999999,"https://www.google.com/maps/search/?api=1&query=Pho Phuong Vietnamese Restaurant,43.64975%2C-79.43513999999999&query_place_id=ChIJO0jijFE0K4gReRgEbyhoyNM","https://www.google.com/maps/search/?api=1&query=Pho Phuong Hoang,43.6520999%2C-79.43426389999999&query_place_id=ChIJcTpKUFA0K4gRJ8VkD9H7_KU"
2053,2053,2054. Istar Restaurant,5.0 of 5 bubbles,African,2021-08-09 19:22:59.283559-04:00,Istar Restaurant,"[{'business_status': 'OPERATIONAL', 'formatted_address': '235 Dixon Rd, Etobicoke, ON M9P 2M5, Canada', 'geometry': {'location': {'lat': 43.6966009, 'lng': -79.5438849}, 'viewport': {'northeast': {'lat': 43.69793607989273, 'lng': -79.54260377010728}, 'southwest': {'lat': 43.69523642010729, 'lng': -79.54530342989271}}}, 'name': 'Istar Restaurant & Banquet', 'place_id': 'ChIJJabZrLYwK4gRgsscCvQ6BQE', 'rating': 4.4}]",Istar Restaurant & Banquet,ChIJJabZrLYwK4gRgsscCvQ6BQE,"235 Dixon Rd, Etobicoke, ON M9P 2M5, Canada",OPERATIONAL,43.6966009,-79.5438849,,,,,,,"https://www.google.com/maps/search/?api=1&query=Istar Restaurant & Banquet,43.6966009%2C-79.5438849&query_place_id=ChIJJabZrLYwK4gRgsscCvQ6BQE",
2058,2058,2059. The Caribbean Dutchpot,4.5 of 5 bubbles,None,2021-08-09 19:22:59.284556-04:00,The Caribbean Dutchpot,"[{'business_status': 'OPERATIONAL', 'formatted_address': '751 Broadview Ave, Toronto, ON M4K 2P6, Canada', 'geometry': {'location': {'lat': 43.6759526, 'lng': -79.3584133}, 'viewport': {'northeast': {'lat': 43.67730242989271, 'lng': -79.35706347010726}, 'southwest': {'lat': 43.67460277010727, 'lng': -79.35976312989271}}}, 'name': 'The Peoples Caribbean Dutchpot', 'place_id': 'ChIJcS8_BaDM1IkRUwVfzadVQ3o', 'rating': 4.3}]",The Peoples Caribbean Dutchpot,ChIJcS8_BaDM1IkRUwVfzadVQ3o,"751 Broadview Ave, Toronto, ON M4K 2P6, Canada",OPERATIONAL,43.6759526,-79.3584133,,,,,,,"https://www.google.com/maps/search/?api=1&query=The Peoples Caribbean Dutchpot,43.6759526%2C-79.3584133&query_place_id=ChIJcS8_BaDM1IkRUwVfzadVQ3o",
2059,2059,2060. Rajdhani Sweets and Restaurant,4.0 of 5 bubbles,"Indian, Asian",2021-08-09 19:22:59.284556-04:00,Rajdhani Sweets and Restaurant,"[{'business_status': 'OPERATIONAL', 'formatted_address': '2658 Islington Ave, Etobicoke, ON M9V 2X5, Canada', 'geometry': {'location': {'lat': 43.7383981, 'lng': -79.5664323}, 'viewport': {'northeast': {'lat': 43.73977572989272, 'lng': -79.56494322010728}, 'southwest': {'lat': 43.73707607010727, 'lng': -79.56764287989272}}}, 'name': 'Rajdhani Sweets & Restaurant, Etobicoke', 'place_id': 'ChIJMY9A9YM6K4gRxD8T18P-6oE', 'rating': 3.8}]","Rajdhani Sweets & Restaurant, Etobicoke",ChIJMY9A9YM6K4gRxD8T18P-6oE,"2658 Islington Ave, Etobicoke, ON M9V 2X5, Canada",OPERATIONAL,43.7383981,-79.5664323,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rajdhani Sweets & Restaurant, Etobicoke,43.7383981%2C-79.5664323&query_place_id=ChIJMY9A9YM6K4gRxD8T18P-6oE",
2060,2060,2061. Sam Woo BBQ,4.0 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:59.284556-04:00,Sam Woo BBQ,"[{'business_status': 'OPERATIONAL', 'formatted_address': '375 Bamburgh Cir, Scarborough, ON M1W 3Y1, Canada', 'geometry': {'location': {'lat': 43.8158203, 'lng': -79.3226033}, 'viewport': {'northeast': {'lat': 43.81726867989273, 'lng': -79.32109977010727}, 'southwest': {'lat': 43.81456902010728, 'lng': -79.32379942989272}}}, 'name': 'Sam Woo BBQ', 'place_id': 'ChIJT0r9yY_T1IkRwOISKZMvpPw', 'rating': 4}]",Sam Woo BBQ,ChIJT0r9yY_T1IkRwOISKZMvpPw,"375 Bamburgh Cir, Scarborough, ON M1W 3Y1, Canada",OPERATIONAL,43.8158203,-79.3226033,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sam Woo BBQ,43.8158203%2C-79.3226033&query_place_id=ChIJT0r9yY_T1IkRwOISKZMvpPw",
2061,2061,2062. First Choice Restaurant,4.5 of 5 bubbles,"European, Portuguese",2021-08-09 19:22:59.284556-04:00,First Choice Restaurant,"[{'business_status': 'OPERATIONAL', 'formatted_address': '1116 Dundas St W, Toronto, ON M6J 2Y2, Canada', 'geometry': {'location': {'lat': 43.6495868, 'lng': -79.4202553}, 'viewport': {'northeast': {'lat': 43.65093662989273, 'lng': -79.41890547010728}, 'southwest': {'lat': 43.64823697010728, 'lng': -79.42160512989271}}}, 'name': 'First Choice Restaurant', 'place_id': 'ChIJIbs3ZPk0K4gRM8Xeb0dI3J4', 'rating': 4.1}]",First Choice Restaurant,ChIJIbs3ZPk0K4gRM8Xeb0dI3J4,"1116 Dundas St W, Toronto, ON M6J 2Y2, Canada",OPERATIONAL,43.6495868,-79.4202553,,,,,,,"https://www.google.com/maps/search/?api=1&query=First Choice Restaurant,43.6495868%2C-79.4202553&query_place_id=ChIJIbs3ZPk0K4gRM8Xeb0dI3J4",
