,name,stars,cuisine,retrieve-date
1835,1836. Christina's on the Danforth,3.5 of 5 bubbles,"Mediterranean, Greek",2021-08-09 19:22:10.810103-04:00
1836,1837. The Nomad Steakhouse,4.5 of 5 bubbles,"Steakhouse, Barbecue",2021-08-09 19:22:10.810103-04:00
1837,1838. Gale's Snack Bar,4.5 of 5 bubbles,"Diner, Canadian",2021-08-09 19:22:10.810103-04:00
1838,1839. San Francesco Foods - 10 Clinton,4.0 of 5 bubbles,"Canadian, Italian",2021-08-09 19:22:10.810103-04:00
1839,1840. Mama's Greek Cuisine,5.0 of 5 bubbles,Greek,2021-08-09 19:22:10.810103-04:00
1840,1841. ANIQ,4.0 of 5 bubbles,Asian,2021-08-09 19:22:10.810103-04:00
1841,1842. Spring Rolls,3.5 of 5 bubbles,"Asian, Thai",2021-08-09 19:22:10.810103-04:00
1842,1843. Pour Boy Pub,4.0 of 5 bubbles,Pub,2021-08-09 19:22:10.810103-04:00
1843,1844. North of Bombay,4.5 of 5 bubbles,Indian,2021-08-09 19:22:10.810103-04:00
1844,1845. Lou Dawg's Southern BBQ,4.0 of 5 bubbles,"Bar, Barbecue",2021-08-09 19:22:10.810103-04:00
1845,1846. The Fortunate Fox,4.0 of 5 bubbles,"American, Pub",2021-08-09 19:22:10.810103-04:00
1846,1847. T Bar,4.5 of 5 bubbles,"Bar, International",2021-08-09 19:22:10.810103-04:00
1847,1848. Cafe Tutti,5.0 of 5 bubbles,Cafe,2021-08-09 19:22:10.810103-04:00
1848,1849. Pho King Fabulous!,3.5 of 5 bubbles,"Asian, Vietnamese",2021-08-09 19:22:10.810103-04:00
1849,1850. King Rustic Kitchen & Bar,4.0 of 5 bubbles,"Cajun & Creole, Bar",2021-08-09 19:22:10.810103-04:00
1850,1851. Fabian's Cafe,4.5 of 5 bubbles,Cafe,2021-08-09 19:22:10.810103-04:00
1851,1852. Chine Legendary Hot Pot & Noodles,4.0 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:10.810103-04:00
1852,1853. Lemongrass,3.5 of 5 bubbles,"Thai, Asian",2021-08-09 19:22:10.810103-04:00
1853,1854. Burgatory,4.5 of 5 bubbles,"Fast food, Canadian",2021-08-09 19:22:10.810103-04:00
1854,1855. Frog and the Crown restaurant and bar,4.0 of 5 bubbles,"American, Bar",2021-08-09 19:22:10.810103-04:00
1855,1856. Amazing Shawarma & Falafel,4.5 of 5 bubbles,"Middle Eastern, Fast food",2021-08-09 19:22:10.810103-04:00
1856,1857. Goa Indian Farm Kitchen,4.5 of 5 bubbles,None,2021-08-09 19:22:10.810103-04:00
1857,1858. Wheat Sheaf Tavern,3.5 of 5 bubbles,"Bar, Pub",2021-08-09 19:22:10.810103-04:00
1858,1859. Len Duckworth's Fish and Chips,4.0 of 5 bubbles,"Canadian, Seafood",2021-08-09 19:22:10.810103-04:00
1859,1860. Taste of China Seafood Restaurant,3.5 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:10.810103-04:00
1860,1861. El Arriero,4.0 of 5 bubbles,"Mexican, Latin",2021-08-09 19:22:17.855671-04:00
1861,1862. Subway,4.0 of 5 bubbles,Fast food,2021-08-09 19:22:17.855671-04:00
1862,1863. Patisserie Royale,4.5 of 5 bubbles,Middle Eastern,2021-08-09 19:22:17.856666-04:00
1863,1864. Pete’s Corner Grill,4.0 of 5 bubbles,"Canadian, Cafe",2021-08-09 19:22:17.856666-04:00
1864,1865. Royal Chinese Seafood Restaurant,4.5 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:17.856666-04:00
1865,1866. The Ballroom,3.5 of 5 bubbles,"American, Bar",2021-08-09 19:22:17.856666-04:00
1866,1867. Subway,4.0 of 5 bubbles,Fast food,2021-08-09 19:22:17.856666-04:00
1867,1868. Aviator Danforth,4.5 of 5 bubbles,French,2021-08-09 19:22:17.856666-04:00
1868,1869. Guirei Japanese Restaurant,4.0 of 5 bubbles,"Japanese, Asian",2021-08-09 19:22:17.856666-04:00
1869,1870. Sushi 2 Go,4.0 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:17.856666-04:00
1870,1871. Tohenboku Ramen,4.0 of 5 bubbles,"Japanese, Asian",2021-08-09 19:22:17.856666-04:00
1871,1872. Krystos Modern Greek Cuisine,3.5 of 5 bubbles,"Greek, Mediterranean",2021-08-09 19:22:17.856666-04:00
1872,1873. Shawarma Frenzy,5.0 of 5 bubbles,"Lebanese, Mediterranean",2021-08-09 19:22:17.856666-04:00
1873,1874. Reyna on King,4.5 of 5 bubbles,Mediterranean,2021-08-09 19:22:17.857663-04:00
1874,1875. Sushi California,4.0 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:17.857663-04:00
1875,1876. Remo's Place,4.5 of 5 bubbles,Italian,2021-08-09 19:22:17.857663-04:00
1876,1877. Koyoi,4.5 of 5 bubbles,"Japanese, Asian",2021-08-09 19:22:17.857663-04:00
1877,1878. Cantina Mercatto,4.0 of 5 bubbles,"Italian, Pizza",2021-08-09 19:22:17.857663-04:00
1878,1879. Bar Fancy,4.0 of 5 bubbles,"Bar, Pub",2021-08-09 19:22:17.857663-04:00
1879,1880. The Chase,4.0 of 5 bubbles,Canadian,2021-08-09 19:22:17.857663-04:00
1880,1881. Tim Hortons,4.0 of 5 bubbles,None,2021-08-09 19:22:17.857663-04:00
1881,1882. Little Pebbles Cafe,4.5 of 5 bubbles,"French, Japanese",2021-08-09 19:22:17.857663-04:00
1882,1883. Pho Vistro,4.0 of 5 bubbles,"Asian, Vietnamese",2021-08-09 19:22:17.857663-04:00
1883,1884. Pho Vietnam,4.0 of 5 bubbles,"Asian, Vietnamese",2021-08-09 19:22:17.857663-04:00
1884,1885. Kawa Sushi,4.0 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:17.857663-04:00
1885,1886. Hazel's,4.5 of 5 bubbles,Canadian,2021-08-09 19:22:17.858663-04:00
1886,1887. ChocoSol,5.0 of 5 bubbles,$$ - $$$,2021-08-09 19:22:17.858663-04:00
1887,1888. Thai 4 You Restaurant,4.5 of 5 bubbles,"Asian, Thai",2021-08-09 19:22:17.858663-04:00
1888,1889. Grace O'Malley's,3.5 of 5 bubbles,"Bar, Pub",2021-08-09 19:22:17.858663-04:00
1889,1890. Amma Roti House,4.5 of 5 bubbles,"Indian, Healthy",2021-08-09 19:22:17.858663-04:00
1890,1891. Ka Chi Korean Resaturant,3.5 of 5 bubbles,"Asian, Korean",2021-08-09 19:22:24.783233-04:00
1891,1892. Junction Craft Brewing,4.5 of 5 bubbles,"Brew Pub, Pub",2021-08-09 19:22:24.783233-04:00
1892,1893. Mr.Tonkatsu,4.0 of 5 bubbles,"Japanese, Asian",2021-08-09 19:22:24.783233-04:00
1893,1894. Motimahal Restaurant,3.5 of 5 bubbles,Indian,2021-08-09 19:22:24.783233-04:00
1894,1895. Yitz's Delicatessen & Catering,3.5 of 5 bubbles,"Canadian, Deli",2021-08-09 19:22:24.784227-04:00
1895,1896. Lan Zhou Ramen,4.0 of 5 bubbles,"Chinese, Japanese",2021-08-09 19:22:24.784227-04:00
1896,1897. Montana's,3.5 of 5 bubbles,"Canadian, American",2021-08-09 19:22:24.784227-04:00
1897,1898. Riz North on Yonge,3.5 of 5 bubbles,"Chinese, Japanese",2021-08-09 19:22:24.784227-04:00
1898,1899. Robo Sushi,3.5 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:24.784227-04:00
1899,1900. Hey Noodles,4.5 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:24.784227-04:00
1900,1901. Chi Asian Tapas,4.5 of 5 bubbles,"Asian, Chinese",2021-08-09 19:22:24.784227-04:00
1901,1902. Churrasco's,4.0 of 5 bubbles,"Portuguese, European",2021-08-09 19:22:24.784227-04:00
1902,1903. M'Zaar Restaurant,4.0 of 5 bubbles,"Lebanese, Middle Eastern",2021-08-09 19:22:24.784227-04:00
1903,1904. Jolly 2,3.5 of 5 bubbles,Italian,2021-08-09 19:22:24.784227-04:00
1904,1905. Nova Ristorante,4.5 of 5 bubbles,"Italian, Pizza",2021-08-09 19:22:24.784227-04:00
1905,1906. Tdot Jerk,4.5 of 5 bubbles,$,2021-08-09 19:22:24.785225-04:00
1906,1907. Thai Home,4.0 of 5 bubbles,"Asian, Thai",2021-08-09 19:22:24.785225-04:00
1907,1908. A1 Sushi and Bibimbap,4.5 of 5 bubbles,"Sushi, Asian",2021-08-09 19:22:24.785225-04:00
1908,1909. Mt Everest Restaurant,3.5 of 5 bubbles,"Indian, Nepalese",2021-08-09 19:22:24.785225-04:00
1909,1910. Pho Saigon Vietnamese Noodle Soup,3.5 of 5 bubbles,"Asian, Vietnamese",2021-08-09 19:22:24.785225-04:00
1910,1911. Onnki Donburi,4.5 of 5 bubbles,"Japanese, Asian",2021-08-09 19:22:24.785225-04:00
1911,1912. Rap's Restaurant,4.5 of 5 bubbles,$,2021-08-09 19:22:24.785225-04:00
1912,1913. Futura Granita + Gelato,5.0 of 5 bubbles,None,2021-08-09 19:22:24.785225-04:00
1913,1914. Mars Foods,3.5 of 5 bubbles,"Diner, Canadian",2021-08-09 19:22:24.785225-04:00
1914,1915. Sweet Gallery,5.0 of 5 bubbles,"Austrian, European",2021-08-09 19:22:24.785225-04:00
1915,1916. Good Morning Friends,4.0 of 5 bubbles,"Canadian, American",2021-08-09 19:22:24.785225-04:00
1916,1917. Kinton Ramen,4.5 of 5 bubbles,Japanese,2021-08-09 19:22:24.785225-04:00
1917,1918. Casa Imperial Fine Chinese Cuisine,3.5 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:24.786222-04:00
1918,1919. Scarlet Ibis Family Restaurant,4.5 of 5 bubbles,Caribbean,2021-08-09 19:22:24.786222-04:00
1919,1920. Sightlines Restaurant,3.5 of 5 bubbles,Canadian,2021-08-09 19:22:24.786222-04:00
1920,1921. Akashiro,4.0 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:31.787116-04:00
1921,1922. Roma 1090,4.0 of 5 bubbles,"Italian, Pizza",2021-08-09 19:22:31.787116-04:00
1922,1923. Rendezvous,4.5 of 5 bubbles,African,2021-08-09 19:22:31.787116-04:00
1923,1924. Harvey's,4.5 of 5 bubbles,Canadian,2021-08-09 19:22:31.787116-04:00
1924,1925. Kebab Time,4.0 of 5 bubbles,"Turkish, Middle Eastern",2021-08-09 19:22:31.787116-04:00
1925,1926. Madame Levant,5.0 of 5 bubbles,$$ - $$$,2021-08-09 19:22:31.787116-04:00
1926,1927. Jim Chai Kee Wonton Noodle,4.5 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:31.787116-04:00
1927,1928. Oliver Bonacini Fine Dining,4.0 of 5 bubbles,Canadian,2021-08-09 19:22:31.787116-04:00
1928,1929. Pho 90,5.0 of 5 bubbles,Vietnamese,2021-08-09 19:22:31.787116-04:00
1929,1930. JACK ASTOR'S,3.5 of 5 bubbles,"American, Bar",2021-08-09 19:22:31.787116-04:00
1930,1931. Demetres,4.5 of 5 bubbles,Cafe,2021-08-09 19:22:31.787116-04:00
1931,1932. Sushi Place,4.0 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:31.787116-04:00
1932,1933. Pizza La Rosa,4.0 of 5 bubbles,"Italian, Pizza",2021-08-09 19:22:31.787116-04:00
1933,1934. Saravanaa Bhavan,3.5 of 5 bubbles,"Indian, Asian",2021-08-09 19:22:31.787116-04:00
1934,1935. Saffron Spice Kitchen,3.5 of 5 bubbles,"Indian, Fast food",2021-08-09 19:22:31.787116-04:00
1935,1936. Infuse Cafe,4.5 of 5 bubbles,"Cafe, Canadian",2021-08-09 19:22:31.787116-04:00
1936,1937. Red Lantern,4.0 of 5 bubbles,"Bar, Canadian",2021-08-09 19:22:31.787116-04:00
1937,1938. Sushi Delight,4.0 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:31.787116-04:00
1938,1939. Nirvana,4.0 of 5 bubbles,Canadian,2021-08-09 19:22:31.787116-04:00
1939,1940. The Forth,4.0 of 5 bubbles,$$ - $$$,2021-08-09 19:22:31.787116-04:00
1940,1941. Moxie's,3.5 of 5 bubbles,Bar,2021-08-09 19:22:31.787116-04:00
1941,1942. Hiro Sushi,3.5 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:31.787116-04:00
1942,1943. Durbar Indian Cuisine,4.0 of 5 bubbles,Indian,2021-08-09 19:22:31.787116-04:00
1943,1944. Good Times Shawarma,4.5 of 5 bubbles,"Arabic, Mediterranean",2021-08-09 19:22:31.787116-04:00
1944,1945. Farm Boy - Etobicoke,4.0 of 5 bubbles,"Pizza, Sushi",2021-08-09 19:22:31.787116-04:00
1945,1946. Bryden's,4.0 of 5 bubbles,"Bar, Pub",2021-08-09 19:22:31.787116-04:00
1946,1947. Future Bistro,3.5 of 5 bubbles,"Cafe, Canadian",2021-08-09 19:22:31.787116-04:00
1947,1948. Mugi,5.0 of 5 bubbles,Thai,2021-08-09 19:22:31.787116-04:00
1948,1949. Margarita's Fiesta Room,3.5 of 5 bubbles,"Mexican, Latin",2021-08-09 19:22:31.787116-04:00
1949,1950. Ruyi Garden Chinese Restaurant,4.5 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:31.787116-04:00
1950,1951. Stay Cafeteria,4.5 of 5 bubbles,"Asian, Fusion",2021-08-09 19:22:38.494677-04:00
1951,1952. Rustic cosmo cafe,4.5 of 5 bubbles,"Cafe, Canadian",2021-08-09 19:22:38.494677-04:00
1952,1953. Banfi Pizzeria,4.0 of 5 bubbles,"Italian, Pizza",2021-08-09 19:22:38.494677-04:00
1953,1954. Ranu Thai Cuisine,4.5 of 5 bubbles,"Asian, Thai",2021-08-09 19:22:38.494677-04:00
1954,1955. Pumpernickel's,4.5 of 5 bubbles,"Healthy, Soups",2021-08-09 19:22:38.494677-04:00
1955,1956. Souvlaki Express,3.5 of 5 bubbles,"Mediterranean, Greek",2021-08-09 19:22:38.494677-04:00
1956,1957. Billy's Diner,4.5 of 5 bubbles,$,2021-08-09 19:22:38.495675-04:00
1957,1958. Virtuous Pie,4.5 of 5 bubbles,Italian,2021-08-09 19:22:38.495675-04:00
1958,1959. Kibo Sushi House,4.0 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:38.495675-04:00
1959,1960. Via Roma Ristorante,5.0 of 5 bubbles,Italian,2021-08-09 19:22:38.495675-04:00
1960,1961. Galata Cafe,4.5 of 5 bubbles,"Mediterranean, European",2021-08-09 19:22:38.495675-04:00
1961,1962. Satay Sate,4.0 of 5 bubbles,"Asian, Indonesian",2021-08-09 19:22:38.495675-04:00
1962,1963. San Francesco Foods,4.5 of 5 bubbles,"Italian, Canadian",2021-08-09 19:22:38.495675-04:00
1963,1964. Freshslice Pizza,4.5 of 5 bubbles,Pizza,2021-08-09 19:22:38.495675-04:00
1964,1965. Melrose On Adelaide,4.5 of 5 bubbles,"French, Mediterranean",2021-08-09 19:22:38.495675-04:00
1965,1966. Mucho Burrito Queen St,4.0 of 5 bubbles,"Mexican, Fast food",2021-08-09 19:22:38.496672-04:00
1966,1967. Loons Restaurant & Pub,4.0 of 5 bubbles,"Gastropub, Bar",2021-08-09 19:22:38.496672-04:00
1967,1968. A-Game Cafe,4.5 of 5 bubbles,None,2021-08-09 19:22:38.496672-04:00
1968,1969. Dundas & Carlaw,4.5 of 5 bubbles,"Canadian, Cafe",2021-08-09 19:22:38.496672-04:00
1969,1970. Mi'hito Sushi Laboratory,5.0 of 5 bubbles,"Japanese, Asian",2021-08-09 19:22:38.496672-04:00
1970,1971. Glad Day Bookshop,4.5 of 5 bubbles,Cafe,2021-08-09 19:22:38.496672-04:00
1971,1972. thairoomgrand,4.0 of 5 bubbles,$$ - $$$,2021-08-09 19:22:38.496672-04:00
1972,1973. Karaikudi Chettinad Restaurant,3.5 of 5 bubbles,"Indian, Asian",2021-08-09 19:22:38.496672-04:00
1973,1974. Biscotteria Forno Cultura,5.0 of 5 bubbles,Italian,2021-08-09 19:22:38.496672-04:00
1974,1975. The Aviary,4.0 of 5 bubbles,"Bar, Canadian",2021-08-09 19:22:38.496672-04:00
1975,1976. Weslodge Bar and Grill,4.5 of 5 bubbles,None,2021-08-09 19:22:38.497669-04:00
1976,1977. Silk Restaurant,4.0 of 5 bubbles,"Asian, Thai",2021-08-09 19:22:38.497669-04:00
1977,1978. Lula Lounge,3.5 of 5 bubbles,International,2021-08-09 19:22:38.497669-04:00
1978,1979. Comal y Canela,4.5 of 5 bubbles,Mexican,2021-08-09 19:22:38.497669-04:00
1979,1980. Kramer's Bar and Grill,4.0 of 5 bubbles,"Bar, Canadian",2021-08-09 19:22:38.497669-04:00
1980,1981. Fisherman's Villa,4.0 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:45.628411-04:00
1981,1982. Spice Club Indian Cusine,5.0 of 5 bubbles,$$ - $$$,2021-08-09 19:22:45.628411-04:00
1982,1983. Borrel,4.0 of 5 bubbles,"Dutch, European",2021-08-09 19:22:45.628411-04:00
1983,1984. Pho Xe Lua Vietnamese Restaurant,3.5 of 5 bubbles,"Asian, Vietnamese",2021-08-09 19:22:45.628411-04:00
1984,1985. Dynasty Chinese Cuisine,3.5 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:45.628411-04:00
1985,1986. Dang Smoke BBQ,5.0 of 5 bubbles,South American,2021-08-09 19:22:45.628411-04:00
1986,1987. Issmi Japanese Restaurant,4.0 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:45.628411-04:00
1987,1988. Plancha,4.5 of 5 bubbles,"Egyptian, Moroccan",2021-08-09 19:22:45.628411-04:00
1988,1989. Chiang Mai,4.5 of 5 bubbles,$$ - $$$,2021-08-09 19:22:45.628411-04:00
1989,1990. Swiss Chalet,3.5 of 5 bubbles,"Canadian, Grill",2021-08-09 19:22:45.628411-04:00
1990,1991. Fresca Pizza,4.0 of 5 bubbles,"Pizza, Italian",2021-08-09 19:22:45.628411-04:00
1991,1992. Harry's Bar,4.0 of 5 bubbles,"Bar, Pub",2021-08-09 19:22:45.628411-04:00
1992,1993. Taste of Persia,5.0 of 5 bubbles,"Middle Eastern, Persian",2021-08-09 19:22:45.628411-04:00
1993,1994. Sushi Garden,4.0 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:45.628411-04:00
1994,1995. Mr. Sub,4.5 of 5 bubbles,"Fast food, Canadian",2021-08-09 19:22:45.628411-04:00
1995,1996. The Edmund Burke,4.0 of 5 bubbles,"Bar, Pub",2021-08-09 19:22:45.628411-04:00
1996,1997. Rivoli-Cafe & Club,4.0 of 5 bubbles,$$ - $$$,2021-08-09 19:22:45.628411-04:00
1997,1998. J's Apron Brunch Cafe,4.5 of 5 bubbles,None,2021-08-09 19:22:45.628411-04:00
1998,1999. Paris Paris,4.0 of 5 bubbles,$$ - $$$,2021-08-09 19:22:45.628411-04:00
1999,2000. Sake Bar Kushi,4.0 of 5 bubbles,"Japanese, Asian",2021-08-09 19:22:45.628411-04:00
2000,2001. Tractor Foods,4.5 of 5 bubbles,"Cafe, Deli",2021-08-09 19:22:45.628411-04:00
2001,2002. The Porch Light,4.5 of 5 bubbles,Canadian,2021-08-09 19:22:45.628411-04:00
2002,2003. IQ,4.5 of 5 bubbles,Healthy,2021-08-09 19:22:45.628411-04:00
2003,2004. Fuwa Fuwa Japanese Pancakes,4.5 of 5 bubbles,$$ - $$$,2021-08-09 19:22:45.628411-04:00
2004,2005. Ginger Pho,4.5 of 5 bubbles,Vietnamese,2021-08-09 19:22:45.628411-04:00
2005,2006. Long Branch Fish & Chips,4.5 of 5 bubbles,"Seafood, Canadian",2021-08-09 19:22:45.628411-04:00
2006,2007. Xin Jiang Barbecue Restaurant,4.5 of 5 bubbles,"Chinese, Barbecue",2021-08-09 19:22:45.628411-04:00
2007,2008. Latin World,4.0 of 5 bubbles,"Mexican, Spanish",2021-08-09 19:22:45.628411-04:00
2008,2009. Grk Ygrt,4.5 of 5 bubbles,None,2021-08-09 19:22:45.628411-04:00
2009,2010. Firkin on Danforth,4.0 of 5 bubbles,"Bar, Pub",2021-08-09 19:22:45.628411-04:00
2010,2011. Katsu Sushi,3.5 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:52.426955-04:00
2011,2012. Lavelle,3.5 of 5 bubbles,Canadian,2021-08-09 19:22:52.426955-04:00
2012,2013. Delica Kitchen,4.0 of 5 bubbles,"Canadian, Soups",2021-08-09 19:22:52.426955-04:00
2013,2014. Congee Town,3.5 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:52.426955-04:00
2014,2015. Rancho To Go,4.5 of 5 bubbles,$,2021-08-09 19:22:52.426955-04:00
2015,2016. Maki Sushi,4.0 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:52.426955-04:00
2016,2017. Izba,3.5 of 5 bubbles,"Polish, European",2021-08-09 19:22:52.426955-04:00
2017,2018. Mr. Gushi,4.5 of 5 bubbles,"Japanese, Asian",2021-08-09 19:22:52.426955-04:00
2018,2019. Rock 'N' Horse Saloon,3.5 of 5 bubbles,"Bar, American",2021-08-09 19:22:52.426955-04:00
2019,2020. Nama Sushi,4.0 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:52.426955-04:00
2020,2021. Hey Lucy Cafe,3.5 of 5 bubbles,"Pizza, Canadian",2021-08-09 19:22:52.426955-04:00
2021,2022. Valley Fields Restaurant,4.0 of 5 bubbles,Canadian,2021-08-09 19:22:52.426955-04:00
2022,2023. Moldova Restaurant,3.5 of 5 bubbles,"Eastern European, European",2021-08-09 19:22:52.426955-04:00
2023,2024. Eggsmart,4.0 of 5 bubbles,Canadian,2021-08-09 19:22:52.426955-04:00
2024,2025. Sukho Thai,4.0 of 5 bubbles,"Asian, Thai",2021-08-09 19:22:52.426955-04:00
2025,2026. Magic Noodle,4.0 of 5 bubbles,"Asian, Chinese",2021-08-09 19:22:52.426955-04:00
2026,2027. Seoul Shakers,5.0 of 5 bubbles,"Asian, Korean",2021-08-09 19:22:52.426955-04:00
2027,2028. Lavash Restaurant,5.0 of 5 bubbles,"Lebanese, Mediterranean",2021-08-09 19:22:52.426955-04:00
2028,2029. Porta Via Ristorante,4.5 of 5 bubbles,Canadian,2021-08-09 19:22:52.426955-04:00
2029,2030. Via Napoli,4.0 of 5 bubbles,"Italian, Pizza",2021-08-09 19:22:52.426955-04:00
2030,2031. Fast Fresh Foods,4.5 of 5 bubbles,Canadian,2021-08-09 19:22:52.426955-04:00
2031,2032. Roxy on King,4.5 of 5 bubbles,"Bar, Pub",2021-08-09 19:22:52.426955-04:00
2032,2033. Chadani Indian Cuisine,5.0 of 5 bubbles,Indian,2021-08-09 19:22:52.426955-04:00
2033,2034. Szechuan Express,3.5 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:52.426955-04:00
2034,2035. Doo Roo AE Korean Restaurant,4.5 of 5 bubbles,"Asian, Korean",2021-08-09 19:22:52.426955-04:00
2035,2036. Al-Karam Sweets,5.0 of 5 bubbles,"Indian, Pakistani",2021-08-09 19:22:52.426955-04:00
2036,2037. Mazeh,5.0 of 5 bubbles,"Middle Eastern, Persian",2021-08-09 19:22:52.426955-04:00
2037,2038. LacVien Vietnamese Restaurant,4.0 of 5 bubbles,"Asian, Vietnamese",2021-08-09 19:22:52.426955-04:00
2038,2039. Extreme Pita,4.5 of 5 bubbles,"Mediterranean, Healthy",2021-08-09 19:22:52.426955-04:00
2039,2040. The Kingston Social House,4.5 of 5 bubbles,"Bar, Cafe",2021-08-09 19:22:52.426955-04:00
2040,2041. Halibut House,4.0 of 5 bubbles,"Canadian, Seafood",2021-08-09 19:22:59.282561-04:00
2041,2042. Perkins Restaurant & Bakery,3.0 of 5 bubbles,"American, Canadian",2021-08-09 19:22:59.282561-04:00
2042,2043. Lasa by Lamesa,4.0 of 5 bubbles,"Philippine, Asian",2021-08-09 19:22:59.282561-04:00
2043,2044. Lakeside Local Patio,4.0 of 5 bubbles,"Canadian, American",2021-08-09 19:22:59.282561-04:00
2044,2045. Pho U,4.5 of 5 bubbles,Vietnamese,2021-08-09 19:22:59.282561-04:00
2045,2046. Big House Pizza,4.0 of 5 bubbles,"Pizza, Canadian",2021-08-09 19:22:59.282561-04:00
2046,2047. Ilhas de Bruma Restaurant,3.5 of 5 bubbles,"Seafood, European",2021-08-09 19:22:59.282561-04:00
2047,2048. Crown and Dragon,3.5 of 5 bubbles,"Bar, Pub",2021-08-09 19:22:59.283559-04:00
2048,2049. Thai Room - Liberty Village,4.0 of 5 bubbles,"Asian, Thai",2021-08-09 19:22:59.283559-04:00
2049,2050. Hawker Bar,3.5 of 5 bubbles,"Singaporean, Bar",2021-08-09 19:22:59.283559-04:00
2050,2051. Paint Box,4.5 of 5 bubbles,$,2021-08-09 19:22:59.283559-04:00
2051,2052. Subway Subwiches & Salads,4.0 of 5 bubbles,"American, Deli",2021-08-09 19:22:59.283559-04:00
2052,2053. Pho Phuong,4.0 of 5 bubbles,"Asian, Vietnamese",2021-08-09 19:22:59.283559-04:00
2053,2054. Istar Restaurant,5.0 of 5 bubbles,African,2021-08-09 19:22:59.283559-04:00
2054,2055. Subway,4.0 of 5 bubbles,"Deli, Fast food",2021-08-09 19:22:59.283559-04:00
2055,2056. The Captain's Boil,4.5 of 5 bubbles,"Seafood, Cajun & Creole",2021-08-09 19:22:59.283559-04:00
2056,2057. Mi'hito Sushi Laboratory,4.5 of 5 bubbles,"Japanese, Fast food",2021-08-09 19:22:59.283559-04:00
2057,2058. Raaw,4.5 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:59.283559-04:00
2058,2059. The Caribbean Dutchpot,4.5 of 5 bubbles,None,2021-08-09 19:22:59.284556-04:00
2059,2060. Rajdhani Sweets and Restaurant,4.0 of 5 bubbles,"Indian, Asian",2021-08-09 19:22:59.284556-04:00
2060,2061. Sam Woo BBQ,4.0 of 5 bubbles,"Chinese, Asian",2021-08-09 19:22:59.284556-04:00
2061,2062. First Choice Restaurant,4.5 of 5 bubbles,"European, Portuguese",2021-08-09 19:22:59.284556-04:00
2062,2063. The Pickle Barrel,3.5 of 5 bubbles,"Canadian, American",2021-08-09 19:22:59.284556-04:00
2063,2064. Sa-Fire Restaurant And Bar,5.0 of 5 bubbles,"Indian, Caribbean",2021-08-09 19:22:59.284556-04:00
2064,2065. Viet House,4.5 of 5 bubbles,None,2021-08-09 19:22:59.284556-04:00
2065,2066. Mazar Kabob,4.5 of 5 bubbles,"Middle Eastern, Afghani",2021-08-09 19:22:59.284556-04:00
2066,2067. Seasons- Westin Prince Toronto,3.5 of 5 bubbles,"Canadian, International",2021-08-09 19:22:59.284556-04:00
2067,2068. Sakura Garden Restaurant,4.0 of 5 bubbles,"Japanese, Sushi",2021-08-09 19:22:59.285554-04:00
2068,2069. Canbe Foods,4.0 of 5 bubbles,"Indian, Sri Lankan",2021-08-09 19:22:59.285554-04:00
2069,2070. Stag's Head,4.0 of 5 bubbles,"Bar, Pub",2021-08-09 19:22:59.285554-04:00
2070,2071. Mr. Greek,4.0 of 5 bubbles,"Mediterranean, Greek",2021-08-09 19:23:06.617804-04:00
